,depth,astrom_prec,pm_unc,sigma_dT,LS,CI,TPM
0,24.374268138933495,1.0341286329552557,0.1603770581548641,170.36461104660205,0.4391282236367216,0.7144048765246449,0.5425565372269926
1,24.39269293949127,1.0263342134351814,0.1615541316150334,172.07406382335026,0.43754546271852757,0.7337501396373147,0.6321354887512074
2,24.36161703947244,1.0396798816435333,0.1641998914049721,167.9113029568367,0.37827262864068756,0.7066061397533184,0.4564650686734021
3,24.37892784431506,1.0323681302221857,0.16400686346388288,168.8565065490396,0.4370204081632653,0.7286618810191555,0.5564943906089667
4,24.27705017942906,1.0877744136835983,0.16839308170861336,171.85220898084333,0.4385993658804349,0.7194775903278241,0.5341340389654231
5,24.374570377892898,1.0370135093424921,0.16036663354966316,172.88127812820156,0.45803403110716134,0.6991245102758741,0.5755840527449078
6,24.30019514993369,1.0788285007802763,0.16849352343127394,172.17347985601992,0.33538775510204083,0.6021458006864376,0.4880742189352475
7,24.37821550669819,1.0345745688510677,0.16134955815901186,172.09969496332207,0.43815962318354246,0.7218810211397754,0.5495907855319333
8,24.362298701135387,1.0441216459019929,0.16264729332166336,171.35455605710857,0.43868742036063574,0.7193031244002616,0.5455579371797714
9,24.454390730887084,0.999364396304852,0.15711596833930394,172.1656284475053,0.4795918560727633,0.6569406889168665,1.0
10,24.35799502756042,1.042891328805165,0.1651771788304312,170.7638100869961,0.4675102040816327,0.7228520782891562,0.5412820483076121
11,24.365506316534017,1.0448391891034858,0.16280377891449394,172.10718297984232,0.4385553563113119,0.7194775903278241,0.544556263471951
12,24.385127038741228,1.0309283717360245,0.16093362611398893,172.1753057862128,0.43868742036063574,0.7220045292395487,0.5545885989290715
13,24.21102350215291,1.1266662242757646,0.18046606846842878,172.0922069468018,0.30729485908453286,0.47513590143757384,0.5117659918093457
14,24.281348901805234,1.0828861714816018,0.16734187770835848,173.68696594658212,0.33707312070556866,0.6344229368780314,0.5347738420878329
15,24.36596634300599,1.0419257189975935,0.1623764434645555,172.0922069468018,0.42736998684135263,0.7321301328830477,0.5154155166879032
16,24.325393077993233,1.0644370244835402,0.16411812557236444,172.49666442532939,0.3761912928436681,0.6979802681495748,0.5509696500719837
17,24.390669416332113,1.0313471427628778,0.16089235199655805,172.0559206998987,0.4384233805743368,0.7431472178061769,0.9665626455829744
18,24.148530918942697,1.1481214551890704,0.17725624655441438,171.13876339562498,0.30860117326282743,0.5298518388409805,0.5304519639220103
19,24.34328406499067,1.0532522073068025,0.16386485518140814,172.02861908829024,0.3764926074554772,0.6851450460160879,0.5655678383145012
20,24.373010388616283,1.035855355497823,0.16232190771473443,171.87671826567964,0.4370204081632653,0.7287209933907494,0.5141555590136357
21,24.359159262987205,1.0427247117563754,0.16303983600968772,172.0922069468018,0.43754546271852757,0.7004504334129387,0.5367075979426064
22,24.143850248891848,1.135078661784673,0.17758270925222214,177.3315231732177,0.30643010973233514,0.5218019047824493,0.5539007105993288
23,24.365565421305647,1.0381631617344407,0.16463129429079112,172.02861908829024,0.4479900555694127,0.7180213786667045,0.5736721500275243
24,24.36236196451023,1.044277160141516,0.16299076251534458,174.0157469967172,0.4386433931205353,0.7189172217996018,0.5406957969784834
25,24.383665520995983,1.0314905293186878,0.16160977955468378,172.0922069468018,0.43921649061634704,0.7228370730376668,0.5469916912023537
26,24.39721317266232,1.0239433624413223,0.1571856893265648,172.79532997728805,0.5800021249989784,0.7503981572535984,0.6097220783236816
27,24.340582439856515,1.0538272242793112,0.16327360569585037,172.01227815794476,0.4370204081632653,0.6926047149027,0.5301267823042408
28,24.166103287122418,1.1478577510410546,0.17402647996362558,172.82912688088408,0.2967526236698806,0.5585023553698371,0.5098423920127705
29,24.38215325297687,1.032638435830523,0.1639275728167903,172.09969496332207,0.39807918739415044,0.7203782286581315,0.5373250123218702
30,24.373141949175483,1.0358886305174617,0.1627570075985012,171.61140637661705,0.30729485908453286,0.672168829216888,0.1805934800414504
31,24.304035180400355,1.0741165693118737,0.1687358917198321,172.09969496332207,0.3071710372376742,0.5922293223922452,0.5339702330010688
32,24.358881016645476,1.0445354602168015,0.16319438652138096,170.62786895366415,0.4370204081632653,0.7230099523838284,0.5397437056124647
33,24.377240869510093,1.0359990759609086,0.16369098201298168,172.10718297984232,0.4396583583131442,0.7186879220510638,0.5589939399924628
34,24.345602171795505,1.0540337596771063,0.16339781974149828,170.40075668193617,0.4386433931205353,0.7180189239144102,0.5432070843270197
35,24.378987431074503,1.0353592465769765,0.1643423586586615,172.10718297984232,0.4169440439774069,0.7222313660653793,0.5482448925321151
36,24.385459489287097,1.0314291871244488,0.16253399020761428,171.31990494871343,0.4370204081632653,0.7180415161081604,0.5491968069382813
37,24.35246574608635,1.0467447994343244,0.1640995843449155,172.0559206998987,0.43851134674218883,0.6666232609058017,0.5339354709799464
38,24.257437465254704,1.095780231827013,0.17027917330850867,171.61149981832054,0.4385993658804349,0.7195675700855118,0.5389098579822136
39,24.31814043161643,1.0642505591381468,0.16461899761176907,168.4637974181426,0.3772481466411,0.6804936939850547,0.5190396109394895
40,24.33259319421209,1.0435193338798225,0.1765709255352855,175.39015921804463,0.37604081632653064,0.7027271658614352,0.42583596036439564
41,24.357394478631598,1.0465760165960325,0.1628700657166445,172.77526477521383,0.43868742036063574,0.7197704798079718,0.5370895849175499
42,24.395551261996467,1.0203719514587877,0.16017872502988834,172.07101246125606,0.43802787666998294,0.7157226170902234,0.5500134332985572
43,24.322446133516596,1.056495060631217,0.1571360303375911,172.79403863973755,1.0,0.9745892722419728,0.2891995387726345
44,24.34358799975028,1.0484562986450192,0.1715256173278422,173.3545987625616,0.4598763744398501,0.740147089074024,0.36671437279976804
45,24.35721838111931,1.0445051915639878,0.1629386368298832,174.15943475983138,0.4385993658804349,0.7195675700855118,0.5364343542484561
46,24.204582697057702,1.1282326433698602,0.17886105686800713,173.32716974254578,0.3067383895207982,0.48089252978610336,0.5333337827886486
47,24.373004862092376,1.0372065790135956,0.16091247573011053,176.2759810929827,0.7045060338782891,0.7618382083462965,0.5573972834349861
48,24.397880257436896,1.0252259987571553,0.15953174691486455,174.69844982997,0.43868742036063574,0.7195334192410447,0.558749535540464
49,24.38725442311279,1.0298660856105528,0.16047037410322512,175.90531874989983,0.4675102040816327,0.7230664568788053,0.5461791593543663
50,24.328202348325707,1.0622446293581547,0.1652618902210113,174.3745442100618,0.406530612244898,0.6721681644705968,0.5692204660361374
51,24.32912646110822,1.061752012483786,0.1631553862014101,176.6147046966956,0.4378084633973806,0.70728145760594,0.5466562600302161
52,24.37267400230608,1.0314050574288511,0.1640445008561172,175.23248246639028,0.42934735753082165,0.7426161898609204,0.5452534484521192
53,24.334982053562296,1.0601123008838684,0.16443737521656746,173.30661460928167,0.4385993658804349,0.7193031244002616,0.5396170212976491
54,24.383253846753696,1.0292113861304375,0.1614249981469164,170.7292535311768,0.6330980160157421,0.7720107154069219,0.5509435274796057
55,24.38412219171679,1.0320758839975155,0.16030720397800785,174.48327431334454,0.43868742036063574,0.7188214481326363,0.5308412396323908
56,24.21275601970407,1.1267573425283293,0.17914828077227998,171.23681213282973,0.30643010973233514,0.4716136933041441,0.48423663248583015
57,24.382732195251975,1.032031279519375,0.16153753102499507,173.03475196213074,0.4382475011665316,0.7273683223571774,0.6287178389952334
58,24.259773408199315,1.0928741598838303,0.1682024589302005,172.11109675987578,0.33538775510204083,0.6323926005604567,0.5378996074523946
59,24.363843006105114,1.0413533711078968,0.1629284989812353,172.12065616383742,0.40767209410840155,0.6956315647777817,0.5278599257788166
60,24.21742712615002,1.122699470065048,0.18194773565905178,171.90801966666345,0.3067383895207982,0.46191154593994693,0.48947027076354443
61,24.198818713591535,1.1308546806211104,0.17821827239113647,173.58993708462808,0.3063069712514301,0.48349434000043406,0.541803678467056
62,24.35039254653551,1.050130328812769,0.16360392731085846,171.8520513347353,0.4384233805743368,0.719401955638007,0.5335794117932466
63,24.157663810529765,1.1419079870552329,0.18097053832104953,174.95980194252058,0.3088512552508848,0.5305339903768043,0.4891574301203978
64,24.368231711110656,1.0402231218767297,0.162777739265616,171.5297185643899,0.43868742036063574,0.7194397729829156,0.5424499914105867
65,24.38671030281986,1.0307616135327176,0.16539553228469062,174.12701637387696,0.419209132345091,0.7136819423858675,0.5575792917088028
66,24.282309043904334,1.0837398454883553,0.16869217445894105,177.6218188264269,0.33552196388759586,0.6167432072047805,0.5401305547570819
67,24.376202387217887,1.0337505082679077,0.1620864148893944,171.4886513749612,0.43943742446474565,0.7087356321719331,0.5528473303937502
68,24.31001777304495,1.070375272324088,0.1694093609989574,171.66206544638578,0.33775201923669773,0.598564773007795,0.5081756180534069
69,24.38841650439308,1.029227756923367,0.16608021901515235,173.19504769123614,0.43754546271852757,0.739899613769292,0.5355967147260049
70,24.376890035114318,1.0327432363648432,0.1613999996552941,172.69751885041637,0.4379839905003533,0.7282222886961739,0.5434728772318892
71,24.357624797518476,1.0458744404543467,0.16280016059821975,171.36710582652833,0.4385993658804349,0.7189161231181029,0.5372993476262962
72,24.37684418428588,1.0379910552201221,0.1616929465248665,173.87569351616165,0.4371078472205209,0.7211066208825349,0.560642546370857
73,24.381155924995834,1.0335121919564207,0.16209016358180034,172.07406382335026,0.43868742036063574,0.719401955638007,0.534097728025085
74,24.366019807662347,1.0395920182931835,0.16467602651218316,173.2943228307755,0.4371078472205209,0.7123848178779656,0.5766425056200397
75,24.383981333011846,1.0303314547946316,0.1607547451105581,170.2711019914898,0.4676972829948306,0.7345680124098307,0.5507960233749827
76,24.219128514240374,1.1209655144531516,0.18008281233855425,172.1284459584752,0.30599956991958993,0.4760721813153164,0.4787519297679893
77,24.381155924995834,1.0335121919564207,0.16209016358180034,169.07145978840364,0.43868742036063574,0.719401955638007,0.534097728025085
78,24.157092667942763,1.1465339521817084,0.17930625882195167,163.18458926645422,0.3387755102040817,0.5254554237383902,0.5181442445963449
79,24.27511957186151,1.0868168497263415,0.168130323203371,171.24084030618934,0.3069236553087111,0.616035361684063,0.5482231552767954
80,24.335536467371426,1.0558541321022625,0.16416114789021347,171.35515084398304,0.43868742036063574,0.7195675700855118,0.5385414195956705
81,24.276032344091046,1.087106976723299,0.16737998121537564,171.1567712753548,0.3369376683765731,0.637874424955727,0.52250730162725
82,24.374619668346696,1.0353971187719178,0.16377520491582975,171.76713960548165,0.4382475011665316,0.7141624373019784,0.5403697617953452
83,24.37978853706372,1.0340516363652585,0.16314263460300504,171.4777648728642,0.4378084633973806,0.7174282319092797,0.5639538123649969
84,24.150396465833204,1.1492639797739903,0.17911491368498647,171.1765821294621,0.3366670900442088,0.5292934714209282,0.4859074292564195
85,24.37990573090762,1.0317276627337426,0.16178241339696153,172.78873354912167,0.4370204081632653,0.7267906113609105,0.542361748792409
86,24.381155924995834,1.0335121919564207,0.16209016358180034,171.09710319638023,0.43868742036063574,0.719401955638007,0.534097728025085
87,24.373234046976968,1.0306321053641452,0.16664021488756078,170.78538580296066,0.4378084633973806,0.6957390474434466,0.5414800888370587
88,24.310691416420497,1.0703994237346064,0.1654441249236495,172.18771682891526,0.4385993658804349,0.719401955638007,0.5351659918359631
89,24.383346820978723,1.0338116140513176,0.1767108041940928,171.75733105532004,0.30148553596195754,0.6984957903917738,0.321655299609719
90,24.341836442899556,1.0564100932699982,0.1629171627204717,172.2647670033917,0.4387755102040817,0.7197704798079718,0.541382202598991
91,24.36004772032107,0.9978033010156694,0.2342116321403684,172.72783169228683,0.13821009012742155,0.7955369321042122,0.10517671434221477
92,24.280439749254864,1.0828194874896866,0.167778077390495,159.43960154504464,0.33552196388759586,0.621887507448704,0.5127634402448001
93,24.289018475041516,1.082056773944819,0.16657534302699098,169.84574423494647,0.3362620363966722,0.6431647833512276,0.5371462254188555
94,24.33877472345995,1.0516179092367992,0.16355812148651158,169.25434605601768,0.37709668705027144,0.693469537627055,0.5596923363255
95,24.379512288886733,1.0338705657770018,0.16505803320915413,171.37785280507288,0.39724127774982515,0.6979151893645578,0.5407887826363065
96,24.14519469214448,1.151057071524204,0.17918889666600887,171.74729137168845,0.3067383895207982,0.5339351560236597,0.4980963954209245
97,24.381226781121654,1.0344820240565453,0.4120240133391529,171.05183724459457,0.18393207529183236,1.0,0.0672105365065883
98,24.302389748516454,1.0760041323436307,0.16855551291174017,172.29326149953442,0.33707312070556866,0.6109472948076079,0.5411308312414058
99,24.312944210482428,1.072731129177793,0.1695586751519794,172.07406382335026,0.3366670900442088,0.5886392064807132,0.5325814960117825
100,24.299378411371006,1.0719631211394067,0.1659205020075933,171.73034981536352,0.33754807637976325,0.6716610707041863,0.5601308757635085
101,24.37124077002018,1.0391824111502899,0.16062852200056488,171.4352136588996,0.4471836734693878,0.7122663506025145,0.5412905659822929
102,24.355269947025878,1.0461255458477756,0.16315024203198233,172.84095911085535,0.4372827778299633,0.6850812060663677,0.5388681617082026
103,24.362083906543724,1.0426238869750533,0.16266187407379668,171.56966866935227,0.4385993658804349,0.7195675700855118,0.5326015883090545
104,24.134927598273066,1.155143921055887,0.17888146557568613,172.55893696445915,0.3063069712514301,0.5330134771778349,0.47485087622270983
105,24.284131988379386,1.0821626643809672,0.168090330311411,172.41962455980317,0.33538775510204083,0.6210674120052828,0.535044601527896
106,24.306120167926114,1.0711331585461603,0.1691578627086793,167.9764949951611,0.33538775510204083,0.5873033048792486,0.5426044340322153
